Season,BeforeRound,DriverId,Points,Position
2026,6,colapinto,15.0,10
2026,6,lawson,14.0,11
2026,6,hadjar,14.0,11
2026,6,sainz,6.0,13
2026,6,arvid_lindblad,4.0,14
2026,6,bortoleto,2.0,15
2026,6,ocon,1.0,16
2026,6,albon,1.0,16
2026,6,perez,0.0,18
2026,6,stroll,0.0,18
2026,6,alonso,0.0,18
2026,6,bottas,0.0,18
2026,6,hulkenberg,0.0,18
2026,7,antonelli,143.0,1
2026,7,hamilton,79.0,2
2026,7,russell,67.0,3
2026,7,leclerc,58.0,4
2026,7,piastri,43.0,5
2026,7,norris,38.0,6
2026,7,max_verstappen,37.0,7
2026,7,gasly,34.0,8
2026,7,hadjar,26.0,9
2026,7,lawson,22.0,10
2026,7,bearman,17.0,11
2026,7,colapinto,15.0,12
2026,7,arvid_lindblad,10.0,13
2026,7,sainz,6.0,14
2026,7,albon,5.0,15
2026,7,ocon,3.0,16
2026,7,bortoleto,2.0,17
2026,7,alonso,1.0,18
2026,7,perez,0.0,19
2026,7,stroll,0.0,19
2026,7,bottas,0.0,19
2026,7,hulkenberg,0.0,19
2026,8,antonelli,143.0,1
2026,8,hamilton,104.0,2
2026,8,russell,85.0,3
2026,8,leclerc,58.0,4
2026,8,norris,53.0,5
2026,8,piastri,53.0,5
2026,8,max_verstappen,49.0,7
2026,8,gasly,40.0,8
2026,8,hadjar,34.0,9
2026,8,lawson,26.0,10
2026,8,bearman,17.0,11
2026,8,colapinto,16.0,12
2026,8,arvid_lindblad,12.0,13
2026,8,sainz,6.0,14
2026,8,albon,5.0,15
2026,8,ocon,3.0,16
2026,8,bortoleto,2.0,17
2026,8,alonso,1.0,18
2026,8,perez,0.0,19
2026,8,stroll,0.0,19
2026,8,bottas,0.0,19
2026,8,hulkenberg,0.0,19
2026,9,antonelli,158.0,1
2026,9,hamilton,114.0,2
2026,9,russell,110.0,3
2026,9,max_verstappen,67.0,4
2026,9,piastri,65.0,5
2026,9,leclerc,62.0,6
2026,9,norris,59.0,7
2026,9,hadjar,42.0,8
2026,9,gasly,40.0,9
2026,9,lawson,28.0,10
2026,9,bearman,17.0,11
2026,9,colapinto,16.0,12
2026,9,arvid_lindblad,13.0,13
2026,9,sainz,6.0,14
2026,9,albon,5.0,15
2026,9,ocon,3.0,16
2026,9,bortoleto,2.0,17
2026,9,alonso,1.0,18
2026,9,perez,0.0,19
2026,9,stroll,0.0,19
2026,9,bottas,0.0,19
2026,9,hulkenberg,0.0,19
2026,10,antonelli,158.0,1
2026,10,hamilton,129.0,2
2026,10,russell,128.0,3
2026,10,leclerc,87.0,4
2026,10,norris,71.0,5
2026,10,max_verstappen,67.0,6
2026,10,piastri,65.0,7
2026,10,hadjar,52.0,8
2026,10,gasly,41.0,9
2026,10,lawson,36.0,10
2026,10,arvid_lindblad,19.0,11
2026,10,colapinto,18.0,12
2026,10,bearman,17.0,13
2026,10,bortoleto,6.0,14
2026,10,sainz,6.0,14
2026,10,albon,5.0,16
2026,10,ocon,3.0,17
2026,10,alonso,1.0,18
2026,10,perez,0.0,19
2026,10,stroll,0.0,19
2026,10,bottas,0.0,19
2026,10,hulkenberg,0.0,19
2026,11,antonelli,183.0,1
2026,11,hamilton,141.0,2
2026,11,russell,128.0,3
2026,11,leclerc,105.0,4
2026,11,max_verstappen,82.0,5
2026,11,norris,77.0,6
2026,11,piastri,75.0,7
2026,11,hadjar,60.0,8
2026,11,gasly,41.0,9
2026,11,lawson,36.0,10
2026,11,arvid_lindblad,21.0,11
2026,11,colapinto,19.0,12
2026,11,bearman,17.0,13
2026,11,bortoleto,10.0,14
2026,11,sainz,6.0,15
2026,11,albon,5.0,16
2026,11,ocon,3.0,17
2026,11,alonso,1.0,18
2026,11,perez,0.0,19
2026,11,stroll,0.0,19
2026,11,bottas,0.0,19
2026,11,hulkenberg,0.0,19
2026,12,antonelli,198.0,1
2026,12,hamilton,151.0,2
2026,12,russell,134.0,3
2026,12,leclerc,117.0,4
2026,12,norris,102.0,5
2026,12,max_verstappen,100.0,6
2026,12,piastri,75.0,7
2026,12,hadjar,68.0,8
2026,12,gasly,41.0,9
2026,12,lawson,40.0,10
2026,12,arvid_lindblad,22.0,11
2026,12,colapinto,19.0,12
2026,12,bearman,17.0,13
2026,12,bortoleto,10.0,14
2026,12,sainz,6.0,15
2026,12,albon,5.0,16
2026,12,ocon,3.0,17
2026,12,hulkenberg,2.0,18
2026,12,alonso,1.0,19
2026,12,perez,0.0,20
2026,12,stroll,0.0,20
2026,12,bottas,0.0,20
